# Parameters: L=350.0, E=3.0, rs=30.0, N=10.0, xi=30.0
r,f,Lc,pf
3.014099099099099135e+02,1.358238709448886539e+01,3.500000000000000000e+02,2.188822071620241095e-176
3.017567567567567721e+02,1.377056277731019662e+01,3.500000000000000000e+02,7.735718170874153789e-179
3.021036036036036307e+02,1.396281972028332063e+01,3.500000000000000000e+02,2.418893546494023051e-181
3.024504504504504325e+02,1.415927743854569698e+01,3.500000000000000000e+02,6.668093283605067154e-184
3.027972972972972912e+02,1.436005985431295606e+01,3.500000000000000000e+02,1.614510262259010184e-186
3.031441441441441498e+02,1.456529549333810181e+01,3.500000000000000000e+02,3.420264118525339776e-189
3.034909909909910084e+02,1.477511769166466493e+01,3.500000000000000000e+02,6.314238135617925326e-192
3.038378378378378670e+02,1.498966481329491351e+01,3.500000000000000000e+02,1.011630759363169178e-194
3.041846846846846688e+02,1.520908047943614783e+01,3.500000000000000000e+02,1.400527479514468684e-197
3.045315315315315274e+02,1.543351381003522604e+01,3.500000000000000000e+02,1.667964962052798643e-200
3.048783783783783861e+02,1.566311967835878782e+01,3.500000000000000000e+02,1.700944231271482665e-203
3.052252252252252447e+02,1.589805897943174351e+01,3.500000000000000000e+02,1.478103391630282678e-206
3.055720720720721033e+02,1.613849891320218077e+01,3.500000000000000000e+02,1.089062287941361419e-209
3.059189189189189051e+02,1.638461328336384781e+01,3.500000000000000000e+02,6.768139994227598969e-213
3.062657657657657637e+02,1.663658281283315787e+01,3.500000000000000000e+02,3.528580628064921305e-216
3.066126126126126223e+02,1.689459547695005526e+01,3.500000000000000000e+02,1.534601989507258580e-219
3.069594594594594810e+02,1.715884685555015920e+01,3.500000000000000000e+02,5.534881026491450844e-223
3.073063063063063396e+02,1.742954050513975162e+01,3.500000000000000000e+02,1.645453224135945219e-226
3.076531531531531414e+02,1.770688835249546855e+01,3.500000000000000000e+02,4.006511104152185774e-230
3.080000000000000000e+02,1.799111111111110972e+01,3.500000000000000000e+02,7.937341752072839599e-234
3.083468468468468586e+02,1.828243872201851161e+01,3.500000000000000000e+02,1.270620519317873172e-237
3.086936936936937173e+02,1.858111082062777797e+01,3.500000000000000000e+02,1.631798519499689006e-241
3.090405405405405759e+02,1.888737723135615809e+01,3.500000000000000000e+02,1.668676576098022627e-245
3.093873873873873777e+02,1.920149849195284375e+01,3.500000000000000000e+02,1.348150154590080350e-249
3.097342342342342363e+02,1.952374640957431851e+01,3.500000000000000000e+02,8.535392422815228205e-254
3.100810810810810949e+02,1.985440465082680461e+01,3.500000000000000000e+02,4.198865911096731210e-258
3.104279279279279535e+02,2.019376936816820134e+01,3.500000000000000000e+02,1.590762274692997558e-262
3.107747747747747553e+02,2.054214986525278519e+01,3.500000000000000000e+02,4.598471068472002989e-267
3.111216216216216139e+02,2.089986930401018128e+01,3.500000000000000000e+02,1.004491136138306018e-271
3.114684684684684726e+02,2.126726545647708022e+01,3.500000000000000000e+02,1.641354756796187091e-276
3.118153153153153312e+02,2.164469150464950431e+01,3.500000000000000000e+02,1.985093451439391051e-281
3.121621621621621898e+02,2.203251689189193385e+01,3.500000000000000000e+02,1.757390150608015736e-286
3.125090090090089916e+02,2.243112822973703047e+01,3.500000000000000000e+02,1.125711375005849988e-291
3.128558558558558502e+02,2.284093026423362716e+01,3.500000000000000000e+02,5.154472024895519743e-297
3.132027027027027088e+02,2.326234690635281055e+01,3.500000000000000000e+02,1.665775687990363653e-302
3.135495495495495675e+02,2.369582233135306382e+01,3.500000000000000000e+02,3.749185819367370320e-308
3.138963963963964261e+02,2.414182215242838225e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.142432432432432279e+02,2.460083467443252658e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.145900900900900865e+02,2.507337223398406678e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.149369369369369451e+02,2.555997263282122844e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.152837837837838038e+02,2.606120067189821299e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.156306306306306624e+02,2.657764979439507869e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.159774774774774642e+02,2.710994384656945400e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.163243243243243228e+02,2.765873896621023675e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.166711711711711814e+02,2.822472560936943964e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.170180180180180400e+02,2.880863072706790007e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.173648648648648987e+02,2.941122010479292470e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.177117117117117004e+02,3.003330087885122879e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.180585585585585591e+02,3.067572424502476736e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.184054054054054177e+02,3.133938837650805098e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.187522522522522763e+02,3.202524156981566961e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.190990990990991349e+02,3.273428563924199608e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.194459459459459367e+02,3.346757958257311572e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.197927927927927954e+02,3.422624354311031425e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.201396396396396540e+02,3.501146309569535475e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.204864864864865126e+02,3.582449388737857987e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.208333333333333144e+02,3.666666666666663588e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.211801801801801730e+02,3.753939273898431139e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.215270270270270316e+02,3.844416989013610220e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.218738738738738903e+02,3.938258882422010743e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.222207207207207489e+02,4.035634016769836308e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.225675675675675507e+02,4.136722209724578647e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.229144144144144093e+02,4.241714865568732051e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.232612612612612679e+02,4.350815882788270983e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.236081081081081265e+02,4.464242645698086420e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.239549549549549852e+02,4.582227109115822827e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.243018018018017870e+02,4.705016986198435092e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.246486486486486456e+02,4.832877050808878749e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.249954954954955042e+02,4.966090567209464268e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.253423423423423628e+02,5.104960861509734116e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.256891891891892215e+02,5.249813051162268351e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.260360360360360232e+02,5.400995950937074497e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.263828828828828819e+02,5.558884176259521581e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.267297297297297405e+02,5.723880467618125323e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.270765765765765991e+02,5.896418263001910276e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.274234234234234577e+02,6.076964549081418454e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.277702702702702595e+02,6.266023026195046697e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.281171171171171181e+02,6.464137627241800033e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.284639639639639768e+02,6.671896436440614764e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.288108108108108354e+02,6.889936060741878521e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.291576576576576940e+02,7.118946514647115009e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.295045045045044958e+02,7.359676688522824861e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.298513513513513544e+02,7.612940481445548357e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.301981981981982130e+02,7.879623692498542198e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.305450450450450717e+02,8.160691779644051280e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.308918918918918735e+02,8.457198613278508503e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.312387387387387321e+02,8.770296372921184513e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.315855855855855907e+02,9.101246760881724640e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.319324324324324493e+02,9.451433737073087116e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.322792792792793080e+02,9.822378015444076027e+01,3.500000000000000000e+02,0.000000000000000000e+00
3.326261261261261097e+02,1.021575360613624639e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.329729729729729684e+02,1.063340674007338151e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.333198198198198270e+02,1.107737757634638314e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.336666666666666856e+02,1.154992517006804320e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.340135135135135442e+02,1.205355627263417517e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.343603603603603460e+02,1.259105865171884346e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.347072072072072046e+02,1.316553976018743981e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.350540540540540633e+02,1.378047175825079478e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.354009009009009219e+02,1.443974411042277950e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.357477477477477805e+02,1.514772524956633220e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.360945945945945823e+02,1.590933513938758495e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.364414414414414409e+02,1.673013099362202638e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.367882882882882996e+02,1.761640895054012219e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.371351351351351582e+02,1.857532518937627231e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.374819819819820168e+02,1.961504085643819053e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.378288288288288186e+02,2.074489630436904122e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.381756756756756772e+02,2.197562162162163872e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.385225225225225358e+02,2.331959235458136845e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.388693693693693945e+02,2.479114185915903192e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.392162162162162531e+02,2.640694508081504637e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.395630630630630549e+02,2.818649305931915592e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.399099099099099135e+02,3.015268352336703970e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.402567567567567721e+02,3.233256120631909880e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.406036036036036307e+02,3.475825288569516260e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.409504504504504325e+02,3.746815795870879242e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.412972972972972912e+02,4.050847759668941990e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.416441441441441498e+02,4.393519716227449408e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.419909909909910084e+02,4.781668219965274034e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.423378378378378670e+02,5.223711503272874097e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.426846846846846688e+02,5.730109807875647903e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.430315315315315274e+02,6.313989953131597304e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.433783783783783861e+02,6.992004688361810167e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.437252252252252447e+02,7.785533392117970379e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.440720720720721033e+02,8.722388349055320305e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.444189189189189051e+02,9.839285383976261983e+02,3.500000000000000000e+02,0.000000000000000000e+00
3.447657657657657637e+02,1.118549677067115454e+03,3.500000000000000000e+02,0.000000000000000000e+00
3.451126126126126223e+02,1.282838013143221815e+03,3.500000000000000000e+02,0.000000000000000000e+00
3.454594594594594810e+02,1.486197096471476470e+03,3.500000000000000000e+02,0.000000000000000000e+00
3.458063063063063396e+02,1.742074441784235887e+03,3.500000000000000000e+02,0.000000000000000000e+00
3.461531531531531414e+02,2.070243174555905171e+03,3.500000000000000000e+02,0.000000000000000000e+00
3.465000000000000000e+02,2.500739999999995234e+03,3.500000000000000000e+02,0.000000000000000000e+00
